Freq.	V(vout)
Step Information: Run=1  (Run: 1/18)
3.38844156139200e+003	(5.44996856309921e+000dB,8.30534152417881e+001°)
3.46736850452529e+003	(5.74305705440876e+000dB,8.22612535359243e+001°)
3.54813389233573e+003	(6.03368834252319e+000dB,8.14351969469282e+001°)
3.63078054770099e+003	(6.32181944481137e+000dB,8.05749751596730e+001°)
3.71535229097170e+003	(6.60739877250068e+000dB,7.96802464535766e+001°)
3.80189396320558e+003	(6.89036473761111e+000dB,7.87506002534316e+001°)
3.89045144994278e+003	(7.17064428981713e+000dB,7.77855604114145e+001°)
3.98107170553494e+003	(7.44815138366919e+000dB,7.67845893562631e+001°)
4.07380277804110e+003	(7.72278537939044e+000dB,7.57470932616216e+001°)
4.16869383470332e+003	(7.99442938393939e+000dB,7.46724284013729e+001°)
4.26579518801589e+003	(8.26294854331272e+000dB,7.35599088746590e+001°)
4.36515832240162e+003	(8.52818830226857e+000dB,7.24088158961976e+001°)
4.46683592150960e+003	(8.78997265388192e+000dB,7.12184088570487e+001°)
4.57088189614871e+003	(9.04810240868210e+000dB,6.99879383654160e+001°)
4.67735141287194e+003	(9.30235352160288e+000dB,6.87166614741791e+001°)
4.78630092322634e+003	(9.55247552457365e+000dB,6.74038592890201e+001°)
4.89778819368442e+003	(9.79819012317146e+000dB,6.60488571251525e+001°)
5.01187233627268e+003	(1.00391900270872e+001dB,6.46510473383832e+001°)
5.12861383991361e+003	(1.02751380958181e+001dB,6.32099148939305e+001°)
5.24807460249768e+003	(1.05056668923569e+001dB,6.17250656505608e+001°)
5.37031796370248e+003	(1.07303787478418e+001dB,6.01962572251280e+001°)
5.49540873857620e+003	(1.09488464480344e+001dB,5.86234321614782e+001°)
5.62341325190344e+003	(1.11606146567197e+001dB,5.70067529575638e+001°)
5.75439937337152e+003	(1.13652021900572e+001dB,5.53466383076885e+001°)
5.88843655355584e+003	(1.15621052478133e+001dB,5.36437996986646e+001°)
6.02559586074353e+003	(1.17508016905247e+001dB,5.18992772690792e+001°)
6.16595001861477e+003	(1.19307564244762e+001dB,5.01144736144397e+001°)
6.30957344480188e+003	(1.21014279179030e+001dB,4.82911840172006e+001°)
6.45654229034650e+003	(1.22622758218961e+001dB,4.64316214234671e+001°)
6.60693448007590e+003	(1.24127696090765e+001dB,4.45384344042823e+001°)
6.76082975391976e+003	(1.25523980746856e+001dB,4.26147163559582e+001°)
6.91830970918931e+003	(1.26806794723633e+001dB,4.06640043347770e+001°)
7.07945784384132e+003	(1.27971719861860e+001dB,3.86902662029066e+001°)
7.24435960074984e+003	(1.29014841783295e+001dB,3.66978751888745e+001°)
7.41310241300911e+003	(1.29932850054311e+001dB,3.46915715259476e+001°)
7.58577575029177e+003	(1.30723129733905e+001dB,3.26764114958846e+001°)
7.76247116628685e+003	(1.31383840056019e+001dB,3.06577049268694e+001°)
7.94328234724275e+003	(1.31913976365501e+001dB,2.86409429121961e+001°)
8.12830516164092e+003	(1.32313412111125e+001dB,2.66317181623254e+001°)
8.31763771102664e+003	(1.32582918658055e+001dB,2.46356409107356e+001°)
8.51138038202369e+003	(1.32724161841368e+001dB,2.26582536082633e+001°)
8.70963589956073e+003	(1.32739675439843e+001dB,2.07049477259983e+001°)
8.91250938133738e+003	(1.32632812989992e+001dB,1.87808858335113e+001°)
9.12010839355902e+003	(1.32407680471241e+001dB,1.68909317447673e+001°)
9.33254300796983e+003	(1.32069053279113e+001dB,1.50395909703800e+001°)
9.54992586021428e+003	(1.31622281499020e+001dB,1.32309630413919e+001°)
9.77237220955802e+003	(1.31073187770052e+001dB,1.14687065445075e+001°)
9.99999999999991e+003	(1.30427961993816e+001dB,9.75601699851600e+000°)
1.02329299228075e+004	(1.29693056837455e+001dB,8.09561706384457e+000°)
1.04712854805089e+004	(1.28875087463769e+001dB,6.48975805385134e+000°)
1.07151930523760e+004	(1.27980738267672e+001dB,4.94023133172047e+000°)
1.09647819614318e+004	(1.27016678680154e+001dB,3.44838793726659e+000°)
1.12201845430195e+004	(1.25989489383919e+001dB,2.01516468534994e+000°)
1.14815362149687e+004	(1.24905599620811e+001dB,6.41114992968012e-001°)
1.17489755493952e+004	(1.23771235695951e+001dB,-6.73557199816259e-001°)
1.20226443461740e+004	(1.22592380317339e+001dB,-1.92896187645893e+000°)
1.23026877081237e+004	(1.21374742058784e+001dB,-3.12548700665989e+000°)
1.25892541179416e+004	(1.20123733993929e+001dB,-4.26376324463285e+000°)
1.28824955169312e+004	(1.18844460407980e+001dB,-5.34463005472554e+000°)
1.31825673855640e+004	(1.17541710435504e+001dB,-6.36910384338049e+000°)
1.34896288259164e+004	(1.16219957479585e+001dB,-7.33834848690177e+000°)
1.38038426460287e+004	(1.14883363322678e+001dB,-8.25364848277059e+000°)
1.41253754462274e+004	(1.13535785926940e+001dB,-9.11638481970204e+000°)
1.44543977074591e+004	(1.12180790028663e+001dB,-9.92801355735314e+000°)
1.47910838816819e+004	(1.10821659747048e+001dB,-1.06900470281743e+001°)
1.51356124843619e+004	(1.09461412544075e+001dB,-1.14040375181043e+001°)
1.54881661891247e+004	(1.08102813983980e+001dB,-1.20715632460552e+001°)
1.58489319246110e+004	(1.06748392844195e+001dB,-1.26942164408458e+001°)
1.62181009735891e+004	(1.05400456222369e+001dB,-1.32735933050861e+001°)
1.65958690743755e+004	(1.04061104365349e+001dB,-1.38112856555438e+001°)
1.69824365246173e+004	(1.02732245015746e+001dB,-1.43088740362083e+001°)
1.73780082874936e+004	(1.01415607130276e+001dB,-1.47679221115271e+001°)
1.77827941003891e+004	(1.00112753872504e+001dB,-1.51899721614679e+001°)
1.81970085860997e+004	(9.88250948218339e+000dB,-1.55765415158415e+001°)
1.86208713666285e+004	(9.75538973717896e+000dB,-1.59291197817556e+001°)
1.90546071796323e+004	(9.63002973149189e+000dB,-1.62491667344146e+001°)
1.94984459975803e+004	(9.50653086301170e+000dB,-1.65381107572652e+001°)
1.99526231496886e+004	(9.38498325017398e+000dB,-1.67973477323579e+001°)
2.04173794466951e+004	(9.26546656094727e+000dB,-1.70282402955674e+001°)
2.08929613085402e+004	(9.14805077342690e+000dB,-1.72321173838681e+001°)
2.13796208950221e+004	(9.03279687294376e+000dB,-1.74102740131803e+001°)
2.18776162394953e+004	(8.91975749076784e+000dB,-1.75639712353829e+001°)
2.23872113856832e+004	(8.80897748950147e+000dB,-1.76944362319926e+001°)
2.29086765276775e+004	(8.70049450015129e+000dB,-1.78028625098021e+001°)
2.34422881531990e+004	(8.59433941567429e+000dB,-1.78904101705311e+001°)
2.39883291901947e+004	(8.49053684553548e+000dB,-1.79582062323643e+001°)
2.45470891568501e+004	(8.38910553551417e+000dB,-1.80073449862163e+001°)
2.51188643150956e+004	(8.29005875666873e+000dB,-1.80388883737612e+001°)
2.57039578276884e+004	(8.19340466702829e+000dB,-1.80538663777806e+001°)
2.63026799189536e+004	(8.09914664923467e+000dB,-1.80532774182863e+001°)
2.69153480392689e+004	(8.00728362701790e+000dB,-1.80380887502477e+001°)
2.75422870333814e+004	(7.91781036305716e+000dB,-1.80092368606531e+001°)
2.81838293126443e+004	(7.83071774046398e+000dB,-1.79676278641271e+001°)
2.88403150312658e+004	(7.74599302982639e+000dB,-1.79141378974639e+001°)
2.95120922666636e+004	(7.66362014347583e+000dB,-1.78496135142716e+001°)
3.01995172040199e+004	(7.58357987838296e+000dB,-1.77748720814950e+001°)
3.09029543251356e+004	(7.50585014885632e+000dB,-1.76907021799452e+001°)
3.16227766016835e+004	(7.43040621000821e+000dB,-1.75978640111371e+001°)
3.23593656929625e+004	(7.35722087276626e+000dB,-1.74970898127618e+001°)
3.31131121482588e+004	(7.28626471104474e+000dB,-1.73890842850317e+001°)
3.38844156139199e+004	(7.21750626154835e+000dB,-1.72745250299467e+001°)
3.46736850452528e+004	(7.15091221655955e+000dB,-1.71540630052747e+001°)
3.54813389233572e+004	(7.08644760995905e+000dB,-1.70283229947361e+001°)
3.63078054770098e+004	(7.02407599664544e+000dB,-1.68979040955386e+001°)
3.71535229097169e+004	(6.96375962545344e+000dB,-1.67633802240598e+001°)
3.80189396320557e+004	(6.90545960561860e+000dB,-1.66253006401107e+001°)
3.89045144994277e+004	(6.84913606679887e+000dB,-1.64841904898626e+001°)
3.98107170553493e+004	(6.79474831263767e+000dB,-1.63405513671827e+001°)
4.07380277804108e+004	(6.74225496783809e+000dB,-1.61948618928087e+001°)
4.16869383470331e+004	(6.69161411871242e+000dB,-1.60475783105039e+001°)
4.26579518801588e+004	(6.64278344717274e+000dB,-1.58991350990828e+001°)
4.36515832240161e+004	(6.59572035813679e+000dB,-1.57499455989694e+001°)
4.46683592150958e+004	(6.55038210033648e+000dB,-1.56004026517713e+001°)
4.57088189614870e+004	(6.50672588053386e+000dB,-1.54508792511966e+001°)
4.67735141287193e+004	(6.46470897116915e+000dB,-1.53017292035303e+001°)
4.78630092322633e+004	(6.42428881148768e+000dB,-1.51532877958020e+001°)
4.89778819368441e+004	(6.38542310221534e+000dB,-1.50058724697314e+001°)
5.01187233627267e+004	(6.34806989387563e+000dB,-1.48597834995175e+001°)
5.12861383991359e+004	(6.31218766886439e+000dB,-1.47153046715475e+001°)
5.24807460249767e+004	(6.27773541742020e+000dB,-1.45727039641348e+001°)
5.37031796370247e+004	(6.24467270764963e+000dB,-1.44322342254499e+001°)
5.49540873857619e+004	(6.21295974978575e+000dB,-1.42941338478836e+001°)
5.62341325190343e+004	(6.18255745487574e+000dB,-1.41586274371718e+001°)
5.75439937337151e+004	(6.15342748810863e+000dB,-1.40259264747125e+001°)
5.88843655355583e+004	(6.12553231700818e+000dB,-1.38962299716215e+001°)
6.02559586074351e+004	(6.09883525472618e+000dB,-1.37697251131906e+001°)
6.16595001861475e+004	(6.07330049868126e+000dB,-1.36465878925440e+001°)
6.30957344480186e+004	(6.04889316479430e+000dB,-1.35269837324097e+001°)
6.45654229034648e+004	(6.02557931757724e+000dB,-1.34110680940623e+001°)
6.60693448007589e+004	(6.00332599633415e+000dB,-1.32989870726161e+001°)
6.76082975391974e+004	(5.98210123773458e+000dB,-1.31908779779789e+001°)
6.91830970918929e+004	(5.96187409501926e+000dB,-1.30868699009022e+001°)
7.07945784384130e+004	(5.94261465409497e+000dB,-1.29870842636813e+001°)
7.24435960074982e+004	(5.92429404677264e+000dB,-1.28916353551747e+001°)
7.41310241300909e+004	(5.90688446139783e+000dB,-1.28006308499241e+001°)
7.58577575029175e+004	(5.89035915111684e+000dB,-1.27141723112546e+001°)
7.76247116628683e+004	(5.87469244001513e+000dB,-1.26323556783352e+001°)
7.94328234724272e+004	(5.85985972735723e+000dB,-1.25552717372666e+001°)
8.12830516164090e+004	(5.84583749014986e+000dB,-1.24830065763462e+001°)
8.31763771102661e+004	(5.83260328424054e+000dB,-1.24156420257365e+001°)
8.51138038202367e+004	(5.82013574415624e+000dB,-1.23532560818318e+001°)
8.70963589956071e+004	(5.80841458187714e+000dB,-1.22959233166771e+001°)
8.91250938133735e+004	(5.79742058473122e+000dB,-1.22437152728551e+001°)
9.12010839355899e+004	(5.78713561258680e+000dB,-1.21967008442995e+001°)
9.33254300796980e+004	(5.77754259451067e+000dB,-1.21549466435427e+001°)
9.54992586021425e+004	(5.76862552505069e+000dB,-1.21185173559405e+001°)
9.77237220955799e+004	(5.76036946029269e+000dB,-1.20874760814528e+001°)
1.00000000000000e+005	(5.75276051383306e+000dB,-1.20618846645869e+001°)
Step Information: Run=10  (Run: 10/18)
1.00000000000000e+001	(-2.34955264385650e+000dB,-5.24308706939718e+001°)
1.02329299228075e+001	(-2.50970122696687e+000dB,-5.24438302773441e+001°)
1.04712854805090e+001	(-2.66995012752607e+000dB,-5.24418011871673e+001°)
1.07151930523761e+001	(-2.83023846425841e+000dB,-5.24247623041392e+001°)
1.09647819614319e+001	(-2.99050534033586e+000dB,-5.23927010901195e+001°)
1.12201845430196e+001	(-3.15068985215966e+000dB,-5.23456135785271e+001°)
1.14815362149688e+001	(-3.31073109823678e+000dB,-5.22835043855660e+001°)
1.17489755493953e+001	(-3.47056818855483e+000dB,-5.22063867420892e+001°)
1.20226443461741e+001	(-3.63014025485622e+000dB,-5.21142825456725e+001°)
1.23026877081238e+001	(-3.78938646220618e+000dB,-5.20072224322215e+001°)
1.25892541179417e+001	(-3.94824602224099e+000dB,-5.18852458662030e+001°)
1.28824955169313e+001	(-4.10665820847175e+000dB,-5.17484012483459e+001°)
1.31825673855641e+001	(-4.26456237400549e+000dB,-5.15967460394278e+001°)
1.34896288259165e+001	(-4.42189797202840e+000dB,-5.14303468985257e+001°)
1.38038426460288e+001	(-4.57860457937717e+000dB,-5.12492798338860e+001°)
1.41253754462275e+001	(-4.73462192350123e+000dB,-5.10536303643441e+001°)
1.44543977074593e+001	(-4.88988991309400e+000dB,-5.08434936890119e+001°)
1.47910838816821e+001	(-5.04434867264190e+000dB,-5.06189748627432e+001°)
1.51356124843621e+001	(-5.19793858110852e+000dB,-5.03801889746965e+001°)
1.54881661891248e+001	(-5.35060031493601e+000dB,-5.01272613271289e+001°)
1.58489319246111e+001	(-5.50227489550760e+000dB,-4.98603276113934e+001°)
1.62181009735893e+001	(-5.65290374117345e+000dB,-4.95795340779606e+001°)
1.65958690743756e+001	(-5.80242872389782e+000dB,-4.92850376971620e+001°)
1.69824365246174e+001	(-5.95079223053770e+000dB,-4.89770063072471e+001°)
1.73780082874937e+001	(-6.09793722871310e+000dB,-4.86556187462711e+001°)
1.77827941003892e+001	(-6.24380733717643e+000dB,-4.83210649642837e+001°)
1.81970085860998e+001	(-6.38834690053371e+000dB,-4.79735461122741e+001°)
1.86208713666287e+001	(-6.53150106811399e+000dB,-4.76132746043508e+001°)
1.90546071796325e+001	(-6.67321587672606e+000dB,-4.72404741496907e+001°)
1.94984459975804e+001	(-6.81343833698311e+000dB,-4.68553797508966e+001°)
1.99526231496888e+001	(-6.95211652281868e+000dB,-4.64582376655366e+001°)
2.04173794466953e+001	(-7.08919966375958e+000dB,-4.60493053278317e+001°)
2.08929613085404e+001	(-7.22463823946658e+000dB,-4.56288512276808e+001°)
2.13796208950223e+001	(-7.35838407600037e+000dB,-4.51971547444899e+001°)
2.18776162394955e+001	(-7.49039044322088e+000dB,-4.47545059335867e+001°)
2.23872113856834e+001	(-7.62061215268276e+000dB,-4.43012052633673e+001°)
2.29086765276777e+001	(-7.74900565534928e+000dB,-4.38375633017127e+001°)
2.34422881531992e+001	(-7.87552913841328e+000dB,-4.33639003506612e+001°)
2.39883291901949e+001	(-8.00014262048583e+000dB,-4.28805460287831e+001°)
2.45470891568503e+001	(-8.12280804439397e+000dB,-4.23878388012090e+001°)
2.51188643150958e+001	(-8.24348936681726e+000dB,-4.18861254577812e+001°)
2.57039578276886e+001	(-8.36215264399033e+000dB,-4.13757605403344e+001°)
2.63026799189538e+001	(-8.47876611270540e+000dB,-4.08571057206569e+001°)
2.69153480392691e+001	(-8.59330026586533e+000dB,-4.03305291312324e+001°)
2.75422870333816e+001	(-8.70572792186356e+000dB,-3.97964046513958e+001°)
2.81838293126445e+001	(-8.81602428710343e+000dB,-3.92551111520658e+001°)
2.88403150312660e+001	(-8.92416701101507e+000dB,-3.87070317027128e+001°)
2.95120922666638e+001	(-9.03013623298168e+000dB,-3.81525527446863e+001°)
3.01995172040201e+001	(-9.13391462065124e+000dB,-3.75920632354565e+001°)
3.09029543251359e+001	(-9.23548739917922e+000dB,-3.70259537686983e+001°)
3.16227766016838e+001	(-9.33484237102625e+000dB,-3.64546156754729e+001°)
3.23593656929628e+001	(-9.43196992601744e+000dB,-3.58784401120245e+001°)
3.31131121482591e+001	(-9.52686304145796e+000dB,-3.52978171399084e+001°)
3.38844156139202e+001	(-9.61951727218993e+000dB,-3.47131348042940e+001°)
3.46736850452531e+001	(-9.70993073056904e+000dB,-3.41247782163496e+001°)
3.54813389233575e+001	(-9.79810405643119e+000dB,-3.35331286455959e+001°)
3.63078054770101e+001	(-9.88404037721239e+000dB,-3.29385626280365e+001°)
3.71535229097172e+001	(-9.96774525847373e+000dB,-3.23414510957140e+001°)
3.80189396320561e+001	(-1.00492266451691e+001dB,-3.17421585331237e+001°)
3.89045144994280e+001	(-1.01284947940741e+001dB,-3.11410421656301e+001°)
3.98107170553497e+001	(-1.02055621978676e+001dB,-3.05384511846922e+001°)
4.07380277804112e+001	(-1.02804435014273e+001dB,-2.99347260143163e+001°)
4.16869383470335e+001	(-1.03531554109549e+001dB,-2.93301976227172e+001°)
4.26579518801592e+001	(-1.04237165966031e+001dB,-2.87251868827032e+001°)
4.36515832240165e+001	(-1.04921475893116e+001dB,-2.81200039838038e+001°)
4.46683592150962e+001	(-1.05584706725964e+001dB,-2.75149478986436e+001°)
4.57088189614874e+001	(-1.06227097700557e+001dB,-2.69103059055429e+001°)
4.67735141287197e+001	(-1.06848903293690e+001dB,-2.63063531687957e+001°)
4.78630092322638e+001	(-1.07450392035732e+001dB,-2.57033523775583e+001°)
4.89778819368445e+001	(-1.08031845303891e+001dB,-2.51015534437680e+001°)
5.01187233627271e+001	(-1.08593556103636e+001dB,-2.45011932590285e+001°)
5.12861383991364e+001	(-1.09135827845699e+001dB,-2.39024955099290e+001°)
5.24807460249772e+001	(-1.09658973125806e+001dB,-2.33056705508348e+001°)
5.37031796370252e+001	(-1.10163312513977e+001dB,-2.27109153327876e+001°)
5.49540873857624e+001	(-1.10649173359818e+001dB,-2.21184133867923e+001°)
5.62341325190348e+001	(-1.11116888619840e+001dB,-2.15283348594460e+001°)
5.75439937337156e+001	(-1.11566795712370e+001dB,-2.09408365985879e+001°)
5.88843655355588e+001	(-1.11999235405123e+001dB,-2.03560622864080e+001°)
6.02559586074357e+001	(-1.12414550740058e+001dB,-1.97741426172606e+001°)
6.16595001861481e+001	(-1.12813085999586e+001dB,-1.91951955172719e+001°)
6.30957344480192e+001	(-1.13195185717750e+001dB,-1.86193264027160e+001°)
6.45654229034654e+001	(-1.13561193739467e+001dB,-1.80466284740564e+001°)
6.60693448007595e+001	(-1.13911452330482e+001dB,-1.74771830425040e+001°)
6.76082975391980e+001	(-1.14246301340189e+001dB,-1.69110598859340e+001°)
6.91830970918935e+001	(-1.14566077419085e+001dB,-1.63483176310158e+001°)
7.07945784384136e+001	(-1.14871113292177e+001dB,-1.57890041584547e+001°)
7.24435960074988e+001	(-1.15161737089307e+001dB,-1.52331570283032e+001°)
7.41310241300916e+001	(-1.15438271733016e+001dB,-1.46808039223819e+001°)
7.58577575029182e+001	(-1.15701034384259e+001dB,-1.41319631009425e+001°)
7.76247116628690e+001	(-1.15950335945983e+001dB,-1.35866438708098e+001°)
7.94328234724279e+001	(-1.16186480624371e+001dB,-1.30448470623534e+001°)
8.12830516164097e+001	(-1.16409765547319e+001dB,-1.25065655127545e+001°)
8.31763771102669e+001	(-1.16620480439541e+001dB,-1.19717845531516e+001°)
8.51138038202374e+001	(-1.16818907353533e+001dB,-1.14404824973646e+001°)
8.70963589956078e+001	(-1.17005320455542e+001dB,-1.09126311300114e+001°)
8.91250938133743e+001	(-1.17179985865525e+001dB,-1.03881961919342e+001°)
9.12010839355907e+001	(-1.17343161550066e+001dB,-9.86713786095790e+000°)
9.33254300796988e+001	(-1.17495097267124e+001dB,-9.34941122608527e+000°)
9.54992586021433e+001	(-1.17636034561449e+001dB,-8.83496675332017e+000°)
9.77237220955808e+001	(-1.17766206809483e+001dB,-8.32375074137324e+000°)
9.99999999999997e+001	(-1.17885839312529e+001dB,-7.81570576556212e+000°)
1.02329299228075e+002	(-1.17995149436957e+001dB,-7.31077110826194e+000°)
1.04712854805090e+002	(-1.18094346800212e+001dB,-6.80888317429046e+000°)
1.07151930523760e+002	(-1.18183633501349e+001dB,-6.30997588963219e+000°)
1.09647819614318e+002	(-1.18263204394831e+001dB,-5.81398108191011e+000°)
1.12201845430196e+002	(-1.18333247406264e+001dB,-5.32082884100890e+000°)
1.14815362149688e+002	(-1.18393943888727e+001dB,-4.83044785823691e+000°)
1.17489755493953e+002	(-1.18445469018287e+001dB,-4.34276574238911e+000°)
1.20226443461741e+002	(-1.18487992227219e+001dB,-3.85770931103939e+000°)
1.23026877081238e+002	(-1.18521677673368e+001dB,-3.37520485535192e+000°)
1.25892541179416e+002	(-1.18546684743953e+001dB,-2.89517837665688e+000°)
1.28824955169313e+002	(-1.18563168592004e+001dB,-2.41755579299067e+000°)
1.31825673855640e+002	(-1.18571280703451e+001dB,-1.94226311375521e+000°)
1.34896288259165e+002	(-1.18571169492668e+001dB,-1.46922658060711e+000°)
1.38038426460288e+002	(-1.18562980924105e+001dB,-9.98372772652577e-001°)
1.41253754462275e+002	(-1.18546859157365e+001dB,-5.29628673991959e-001°)
1.44543977074592e+002	(-1.18522947212805e+001dB,-6.29217016426256e-002°)
1.47910838816820e+002	(-1.18491387654483e+001dB,4.01820308136799e-001°)
1.51356124843620e+002	(-1.18452323286906e+001dB,8.64669157082596e-001°)
1.54881661891248e+002	(-1.18405897861714e+001dB,1.32569638765289e+000°)
1.58489319246111e+002	(-1.18352256790082e+001dB,1.78497343311760e+000°)
1.62181009735892e+002	(-1.18291547856211e+001dB,2.24257181680346e+000°)
1.65958690743755e+002	(-1.18223921926923e+001dB,2.69856340217602e+000°)
1.69824365246174e+002	(-1.18149533651959e+001dB,3.15302069530216e+000°)
1.73780082874937e+002	(-1.18068542149195e+001dB,3.60601720106602e+000°)
1.77827941003892e+002	(-1.17981111668587e+001dB,4.05762783430842e+000°)
1.81970085860998e+002	(-1.17887412228292e+001dB,4.50792938682482e+000°)
1.86208713666286e+002	(-1.17787620216035e+001dB,4.95700105088899e+000°)
1.90546071796324e+002	(-1.17681918948473e+001dB,5.40492499966858e+000°)
1.94984459975804e+002	(-1.17570499180994e+001dB,5.85178702457056e+000°)
1.99526231496887e+002	(-1.17453559560128e+001dB,6.29767722919553e+000°)
2.04173794466952e+002	(-1.17331307010523e+001dB,6.74269077919896e+000°)
2.08929613085403e+002	(-1.17203957048284e+001dB,7.18692870695537e+000°)
2.13796208950222e+002	(-1.17071734012345e+001dB,7.63049876950315e+000°)
2.18776162394954e+002	(-1.16934871205488e+001dB,8.07351635782202e+000°)
2.23872113856833e+002	(-1.16793610936637e+001dB,8.51610545506177e+000°)
2.29086765276776e+002	(-1.16648204456110e+001dB,8.95839964091404e+000°)
2.34422881531991e+002	(-1.16498911775622e+001dB,9.40054313889897e+000°)
2.39883291901948e+002	(-1.16346001365022e+001dB,9.84269190293398e+000°)
2.45470891568502e+002	(-1.16189749717950e+001dB,1.02850147391726e+001°)
2.51188643150957e+002	(-1.16030440778850e+001dB,1.07276944587462e+001°)
2.57039578276885e+002	(-1.15868365224076e+001dB,1.11709290567227e+001°)
2.63026799189537e+002	(-1.15703819590093e+001dB,1.16149329123116e+001°)
2.69153480392690e+002	(-1.15537105242073e+001dB,1.20599380051000e+001°)
2.75422870333816e+002	(-1.15368527176458e+001dB,1.25061951418988e+001°)
2.81838293126444e+002	(-1.15198392651256e+001dB,1.29539751886081e+001°)
2.88403150312659e+002	(-1.15027009638036e+001dB,1.34035703013724e+001°)
2.95120922666637e+002	(-1.14854685089622e+001dB,1.38552951511828e+001°)
3.01995172040200e+002	(-1.14681723017491e+001dB,1.43094881359815e+001°)
3.09029543251358e+002	(-1.14508422372689e+001dB,1.47665125742197e+001°)
3.16227766016837e+002	(-1.14335074723821e+001dB,1.52267578736948e+001°)
3.23593656929627e+002	(-1.14161961725182e+001dB,1.56906406693244e+001°)
3.31131121482590e+002	(-1.13989352367464e+001dB,1.61586059232750e+001°)
3.38844156139201e+002	(-1.13817500002686e+001dB,1.66311279805225e+001°)
3.46736850452530e+002	(-1.13646639133976e+001dB,1.71087115724444e+001°)
3.54813389233574e+002	(-1.13476981959674e+001dB,1.75918927603886e+001°)
3.63078054770100e+002	(-1.13308714659904e+001dB,1.80812398102898e+001°)
3.71535229097171e+002	(-1.13141993412282e+001dB,1.85773539882653e+001°)
3.80189396320559e+002	(-1.12976940121890e+001dB,1.90808702656586e+001°)
3.89045144994279e+002	(-1.12813637849035e+001dB,1.95924579201720e+001°)
3.98107170553495e+002	(-1.12652125916740e+001dB,2.01128210174691e+001°)
4.07380277804111e+002	(-1.12492394678490e+001dB,2.06426987548837e+001°)
4.16869383470333e+002	(-1.12334379925515e+001dB,2.11828656455857e+001°)
4.26579518801591e+002	(-1.12177956912096e+001dB,2.17341315176737e+001°)
4.36515832240164e+002	(-1.12022933977088e+001dB,2.22973412981295e+001°)
4.46683592150961e+002	(-1.11869045740333e+001dB,2.28733745463515e+001°)
4.57088189614873e+002	(-1.11715945854163e+001dB,2.34631446960376e+001°)
4.67735141287196e+002	(-1.11563199292930e+001dB,2.40675979575106e+001°)
4.78630092322636e+002	(-1.11410274168003e+001dB,2.46877118251733e+001°)
4.89778819368444e+002	(-1.11256533062067e+001dB,2.53244931266994e+001°)
5.01187233627270e+002	(-1.11101223885519e+001dB,2.59789755418891e+001°)
5.12861383991362e+002	(-1.10943470269632e+001dB,2.66522165100002e+001°)
5.24807460249770e+002	(-1.10782261526534e+001dB,2.73452934350296e+001°)
5.37031796370250e+002	(-1.10616442225464e+001dB,2.80592990891678e+001°)
5.49540873857622e+002	(-1.10444701458883e+001dB,2.87953361059313e+001°)
5.62341325190346e+002	(-1.10265561901253e+001dB,2.95545104468350e+001°)
5.75439937337154e+002	(-1.10077368798335e+001dB,3.03379237196519e+001°)
5.88843655355586e+002	(-1.09878279065922e+001dB,3.11466642232011e+001°)
6.02559586074355e+002	(-1.09666250724330e+001dB,3.19817965943407e+001°)
6.16595001861479e+002	(-1.09439032948503e+001dB,3.28443499387073e+001°)
6.30957344480190e+002	(-1.09194157072824e+001dB,3.37353043392814e+001°)
6.45654229034652e+002	(-1.08928928953401e+001dB,3.46555756577172e+001°)
6.60693448007592e+002	(-1.08640423157046e+001dB,3.56059985743870e+001°)
6.76082975391978e+002	(-1.08325479512499e+001dB,3.65873078560362e+001°)
6.91830970918933e+002	(-1.07980702621884e+001dB,3.76001178964934e+001°)
7.07945784384134e+002	(-1.07602464983994e+001dB,3.86449006473581e+001°)
7.24435960074986e+002	(-1.07186914419422e+001dB,3.97219621426732e+001°)
7.41310241300914e+002	(-1.06729986503458e+001dB,4.08314179240387e+001°)
7.58577575029180e+002	(-1.06227422697653e+001dB,4.19731677888517e+001°)
7.76247116628688e+002	(-1.05674794816201e+001dB,4.31468704111034e+001°)
7.94328234724277e+002	(-1.05067536360136e+001dB,4.43519185160987e+001°)
8.12830516164095e+002	(-1.04400981093441e+001dB,4.55874154200081e+001°)
8.31763771102666e+002	(-1.03670409015583e+001dB,4.68521538624224e+001°)
8.51138038202372e+002	(-1.02871099603739e+001dB,4.81445981531177e+001°)
8.70963589956076e+002	(-1.01998391859457e+001dB,4.94628707097074e+001°)
8.91250938133741e+002	(-1.01047750309872e+001dB,5.08047440670714e+001°)
9.12010839355905e+002	(-1.00014835701344e+001dB,5.21676393798903e+001°)
9.33254300796986e+002	(-9.88955787096110e+000dB,5.35486323067370e+001°)
9.54992586021431e+002	(-9.76862546076787e+000dB,5.49444669534236e+001°)
9.77237220955805e+002	(-9.63835565171143e+000dB,5.63515782668984e+001°)
9.99999999999994e+002	(-9.49846646571464e+000dB,5.77661229192207e+001°)
1.02329299228075e+003	(-9.34873089318813e+000dB,5.91840183228208e+001°)
1.04712854805089e+003	(-9.18898222830808e+000dB,6.06009889998612e+001°)
1.07151930523760e+003	(-9.01911824950022e+000dB,6.20126191221769e+001°)
1.09647819614318e+003	(-8.83910405630752e+000dB,6.34144096784565e+001°)
1.12201845430196e+003	(-8.64897343063531e+000dB,6.48018384447751e+001°)
1.14815362149688e+003	(-8.44882865753405e+000dB,6.61704207601322e+001°)
1.17489755493952e+003	(-8.23883881303271e+000dB,6.75157690574401e+001°)
