Freq.	V(vout)
Step Information: Run=1  (Run: 1/18)
1.28824955169312e+004	(5.61197330111283e-001dB,1.39210784525342e+001°)
1.31825673855640e+004	(6.58443239555131e-001dB,1.45828002558323e+001°)
1.34896288259164e+004	(7.58841676067024e-001dB,1.52078576308325e+001°)
1.38038426460287e+004	(8.62020968069388e-001dB,1.57961119895214e+001°)
1.41253754462274e+004	(9.67622088020023e-001dB,1.63475887854200e+001°)
1.44543977074591e+004	(1.07529998325267e+000dB,1.68624619481200e+001°)
1.47910838816819e+004	(1.18472457619084e+000dB,1.73410385628712e+001°)
1.51356124843619e+004	(1.29558146791621e+000dB,1.77837440343088e+001°)
1.54881661891247e+004	(1.40757238051744e+000dB,1.81911079174306e+001°)
1.58489319246110e+004	(1.52041537361135e+000dB,1.85637505481701e+001°)
1.62181009735891e+004	(1.63384486924726e+000dB,1.89023705613083e+001°)
1.65958690743755e+004	(1.74761151738561e+000dB,1.92077333454083e+001°)
1.69824365246173e+004	(1.86148193155337e+000dB,1.94806604529407e+001°)
1.73780082874936e+004	(1.97523832135341e+000dB,1.97220199584625e+001°)
1.77827941003891e+004	(2.08867804542649e+000dB,1.99327177381034e+001°)
1.81970085860997e+004	(2.20161310538274e+000dB,2.01136896290679e+001°)
1.86208713666285e+004	(2.31386959823898e+000dB,2.02658944176827e+001°)
1.90546071796323e+004	(2.42528714209889e+000dB,2.03903075980220e+001°)
1.94984459975803e+004	(2.53571828724217e+000dB,2.04879158396603e+001°)
1.99526231496886e+004	(2.64502792247562e+000dB,2.05597121020369e+001°)
2.04173794466951e+004	(2.75309268455406e+000dB,2.06066913337139e+001°)
2.08929613085402e+004	(2.85980037670114e+000dB,2.06298466970138e+001°)
2.13796208950221e+004	(2.96504940073854e+000dB,2.06301662617233e+001°)
2.18776162394953e+004	(3.06874820605069e+000dB,2.06086301154264e+001°)
2.23872113856832e+004	(3.17081475755010e+000dB,2.05662078422992e+001°)
2.29086765276775e+004	(3.27117602394476e+000dB,2.05038563266608e+001°)
2.34422881531990e+004	(3.36976748691902e+000dB,2.04225178420515e+001°)
2.39883291901947e+004	(3.46653267130312e+000dB,2.03231183909779e+001°)
2.45470891568501e+004	(3.56142269589994e+000dB,2.02065662646336e+001°)
2.51188643150956e+004	(3.65439584434318e+000dB,2.00737507958088e+001°)
2.57039578276884e+004	(3.74541715515867e+000dB,1.99255412817977e+001°)
2.63026799189536e+004	(3.83445803007505e+000dB,1.97627860573799e+001°)
2.69153480392689e+004	(3.92149585956548e+000dB,1.95863117008779e+001°)
2.75422870333814e+004	(4.00651366458732e+000dB,1.93969223588816e+001°)
2.81838293126443e+004	(4.08949975350783e+000dB,1.91953991774907e+001°)
2.88403150312658e+004	(4.17044739325521e+000dB,1.89824998298730e+001°)
2.95120922666636e+004	(4.24935449380271e+000dB,1.87589581315930e+001°)
3.01995172040199e+004	(4.32622330517702e+000dB,1.85254837365530e+001°)
3.09029543251356e+004	(4.40106012627101e+000dB,1.82827619075298e+001°)
3.16227766016835e+004	(4.47387502483351e+000dB,1.80314533562188e+001°)
3.23593656929625e+004	(4.54468156809872e+000dB,1.77721941484257e+001°)
3.31131121482588e+004	(4.61349656360530e+000dB,1.75055956706153e+001°)
3.38844156139199e+004	(4.68033980983475e+000dB,1.72322446544446e+001°)
3.46736850452528e+004	(4.74523385637147e+000dB,1.69527032562131e+001°)
3.54813389233572e+004	(4.80820377335043e+000dB,1.66675091883609e+001°)
3.63078054770098e+004	(4.86927693001266e+000dB,1.63771759002712e+001°)
3.71535229097169e+004	(4.92848278223338e+000dB,1.60821928056912e+001°)
3.80189396320557e+004	(4.98585266892325e+000dB,1.57830255541013e+001°)
3.89045144994277e+004	(5.04141961722939e+000dB,1.54801163433411e+001°)
3.98107170553493e+004	(5.09521815648106e+000dB,1.51738842707638e+001°)
4.07380277804108e+004	(5.14728414083544e+000dB,1.48647257201383e+001°)
4.16869383470331e+004	(5.19765458058232e+000dB,1.45530147814665e+001°)
4.26579518801588e+004	(5.24636748206469e+000dB,1.42391037008372e+001°)
4.36515832240161e+004	(5.29346169616475e+000dB,1.39233233573971e+001°)
4.46683592150958e+004	(5.33897677529361e+000dB,1.36059837644986e+001°)
4.57088189614870e+004	(5.38295283880856e+000dB,1.32873745920763e+001°)
4.67735141287193e+004	(5.42543044676502e+000dB,1.29677657073125e+001°)
4.78630092322633e+004	(5.46645048189172e+000dB,1.26474077306867e+001°)
4.89778819368441e+004	(5.50605403965856e+000dB,1.23265326045489e+001°)
5.01187233627267e+004	(5.54428232628697e+000dB,1.20053541714281e+001°)
5.12861383991359e+004	(5.58117656453370e+000dB,1.16840687593693e+001°)
5.24807460249767e+004	(5.61677790706019e+000dB,1.13628557716940e+001°)
5.37031796370247e+004	(5.65112735718298e+000dB,1.10418782786955e+001°)
5.49540873857619e+004	(5.68426569678416e+000dB,1.07212836089039e+001°)
5.62341325190343e+004	(5.71623342114807e+000dB,1.04012039376941e+001°)
5.75439937337151e+004	(5.74707068047697e+000dB,1.00817568711535e+001°)
5.88843655355583e+004	(5.77681722782939e+000dB,9.76304602327459e+000°)
6.02559586074351e+004	(5.80551237321662e+000dB,9.44516158469263e+000°)
6.16595001861475e+004	(5.83319494358638e+000dB,9.12818088134095e+000°)
6.30957344480186e+004	(5.85990324841941e+000dB,8.81216892155195e+000°)
6.45654229034648e+004	(5.88567505066259e+000dB,8.49717893028371e+000°)
6.60693448007589e+004	(5.91054754272193e+000dB,8.18325286930163e+000°)
6.76082975391974e+004	(5.93455732724056e+000dB,7.87042194228885e+000°)
6.91830970918929e+004	(5.95774040239031e+000dB,7.55870708399819e+000°)
7.07945784384130e+004	(5.98013215140991e+000dB,7.24811943269110e+000°)
7.24435960074982e+004	(6.00176733612921e+000dB,6.93866078523398e+000°)
7.41310241300909e+004	(6.02268009422566e+000dB,6.63032403434036e+000°)
7.58577575029175e+004	(6.04290393996812e+000dB,6.32309358755605e+000°)
7.76247116628683e+004	(6.06247176821144e+000dB,6.01694576768626e+000°)
7.94328234724272e+004	(6.08141586141547e+000dB,5.71184919445547e+000°)
8.12830516164090e+004	(6.09976789947246e+000dB,5.40776514727513e+000°)
8.31763771102661e+004	(6.11755897213769e+000dB,5.10464790906973e+000°)
8.51138038202367e+004	(6.13481959386851e+000dB,4.80244509117864e+000°)
8.70963589956071e+004	(6.15157972088968e+000dB,4.50109793941080e+000°)
8.91250938133735e+004	(6.16786877031270e+000dB,4.20054162137971e+000°)
9.12010839355899e+004	(6.18371564114945e+000dB,3.90070549529108e+000°)
9.33254300796980e+004	(6.19914873707085e+000dB,3.60151336039139e+000°)
9.54992586021425e+004	(6.21419599077326e+000dB,3.30288368931566e+000°)
9.77237220955799e+004	(6.22888488982549e+000dB,3.00472984259706e+000°)
1.00000000000000e+005	(6.24324250388047e+000dB,2.70696026561742e+000°)
Step Information: Run=9  (Run: 9/18)
1.00000000000000e+001	(-2.42910096931152e+000dB,-5.03804979225320e+001°)
1.02329299228075e+001	(-2.58818198369121e+000dB,-5.03865146543722e+001°)
1.04712854805090e+001	(-2.74749458338910e+000dB,-5.03766195800667e+001°)
1.07151930523761e+001	(-2.90697700895175e+000dB,-5.03507477079132e+001°)
1.09647819614319e+001	(-3.06656742689924e+000dB,-5.03088423251872e+001°)
1.12201845430196e+001	(-3.22620393923665e+000dB,-5.02508549291045e+001°)
1.14815362149688e+001	(-3.38582459202563e+000dB,-5.01767451777014e+001°)
1.17489755493953e+001	(-3.54536738341509e+000dB,-5.00864808610295e+001°)
1.20226443461741e+001	(-3.70477027153293e+000dB,-4.99800378928139e+001°)
1.23026877081238e+001	(-3.86397118264071e+000dB,-4.98574003224824e+001°)
1.25892541179417e+001	(-4.02290801995054e+000dB,-4.97185603672239e+001°)
1.28824955169313e+001	(-4.18151867349868e+000dB,-4.95635184634966e+001°)
1.31825673855641e+001	(-4.33974103146231e+000dB,-4.93922833371566e+001°)
1.34896288259165e+001	(-4.49751299329582e+000dB,-4.92048720911432e+001°)
1.38038426460288e+001	(-4.65477248504960e+000dB,-4.90013103094147e+001°)
1.41253754462275e+001	(-4.81145747721845e+000dB,-4.87816321755957e+001°)
1.44543977074593e+001	(-4.96750600544771e+000dB,-4.85458806045650e+001°)
1.47910838816821e+001	(-5.12285619440358e+000dB,-4.82941073849908e+001°)
1.51356124843621e+001	(-5.27744628508868e+000dB,-4.80263733305998e+001°)
1.54881661891248e+001	(-5.43121466585600e+000dB,-4.77427484377604e+001°)
1.58489319246111e+001	(-5.58409990734329e+000dB,-4.74433120467607e+001°)
1.62181009735893e+001	(-5.73604080151453e+000dB,-4.71281530039787e+001°)
1.65958690743756e+001	(-5.88697640495802e+000dB,-4.67973698219696e+001°)
1.69824365246174e+001	(-6.03684608654922e+000dB,-4.64510708343461e+001°)
1.73780082874937e+001	(-6.18558957954206e+000dB,-4.60893743421940e+001°)
1.77827941003892e+001	(-6.33314703810569e+000dB,-4.57124087486584e+001°)
1.81970085860998e+001	(-6.47945909827318e+000dB,-4.53203126782516e+001°)
1.86208713666287e+001	(-6.62446694321650e+000dB,-4.49132350773851e+001°)
1.90546071796325e+001	(-6.76811237270744e+000dB,-4.44913352926020e+001°)
1.94984459975804e+001	(-6.91033787656731e+000dB,-4.40547831230068e+001°)
1.99526231496888e+001	(-7.05108671185137e+000dB,-4.36037588434356e+001°)
2.04173794466953e+001	(-7.19030298345459e+000dB,-4.31384531950060e+001°)
2.08929613085404e+001	(-7.32793172776787e+000dB,-4.26590673398173e+001°)
2.13796208950223e+001	(-7.46391899895546e+000dB,-4.21658127767518e+001°)
2.18776162394955e+001	(-7.59821195736853e+000dB,-4.16589112155453e+001°)
2.23872113856834e+001	(-7.73075895955531e+000dB,-4.11385944065664e+001°)
2.29086765276777e+001	(-7.86150964927811e+000dB,-4.06051039240517e+001°)
2.34422881531992e+001	(-7.99041504889991e+000dB,-4.00586909008985e+001°)
2.39883291901949e+001	(-8.11742765046211e+000dB,-3.94996157135139e+001°)
2.45470891568503e+001	(-8.24250150573840e+000dB,-3.89281476156470e+001°)
2.51188643150958e+001	(-8.36559231452063e+000dB,-3.83445643206059e+001°)
2.57039578276886e+001	(-8.48665751037064e+000dB,-3.77491515317503e+001°)
2.63026799189538e+001	(-8.60565634305812e+000dB,-3.71422024216783e+001°)
2.69153480392691e+001	(-8.72254995689953e+000dB,-3.65240170610597e+001°)
2.75422870333816e+001	(-8.83730146421775e+000dB,-3.58949017986210e+001°)
2.81838293126445e+001	(-8.94987601315538e+000dB,-3.52551685943387e+001°)
2.88403150312660e+001	(-9.06024084909878e+000dB,-3.46051343084437e+001°)
2.95120922666638e+001	(-9.16836536900300e+000dB,-3.39451199493756e+001°)
3.01995172040201e+001	(-9.27422116795073e+000dB,-3.32754498843381e+001°)
3.09029543251359e+001	(-9.37778207733088e+000dB,-3.25964510165864e+001°)
3.16227766016838e+001	(-9.47902419408289e+000dB,-3.19084519340244e+001°)
3.23593656929628e+001	(-9.57792590052207e+000dB,-3.12117820340863e+001°)
3.31131121482591e+001	(-9.67446787433667e+000dB,-3.05067706302217e+001°)
3.38844156139202e+001	(-9.76863308842988e+000dB,-2.97937460455933e+001°)
3.46736850452531e+001	(-9.86040680036583e+000dB,-2.90730346998148e+001°)
3.54813389233575e+001	(-9.94977653126949e+000dB,-2.83449601947173e+001°)
3.63078054770101e+001	(-1.00367320341223e+001dB,-2.76098424052136e+001°)
3.71535229097172e+001	(-1.01212652514883e+001dB,-2.68679965813477e+001°)
3.80189396320561e+001	(-1.02033702627984e+001dB,-2.61197324675574e+001°)
3.89045144994280e+001	(-1.02830432214098e+001dB,-2.53653534450536e+001°)
3.98107170553497e+001	(-1.03602822817452e+001dB,-2.46051557030260e+001°)
4.07380277804112e+001	(-1.04350875168980e+001dB,-2.38394274441281e+001°)
4.16869383470335e+001	(-1.05074608271658e+001dB,-2.30684481293849e+001°)
4.26579518801592e+001	(-1.05774058400445e+001dB,-2.22924877672985e+001°)
4.36515832240165e+001	(-1.06449278022760e+001dB,-2.15118062515211e+001°)
4.46683592150962e+001	(-1.07100334645964e+001dB,-2.07266527510201e+001°)
4.57088189614874e+001	(-1.07727309598758e+001dB,-1.99372651561860e+001°)
4.67735141287197e+001	(-1.08330296753752e+001dB,-1.91438695838423e+001°)
4.78630092322638e+001	(-1.08909401198736e+001dB,-1.83466799436099e+001°)
4.89778819368445e+001	(-1.09464737864324e+001dB,-1.75458975675743e+001°)
5.01187233627271e+001	(-1.09996430115739e+001dB,-1.67417109046962e+001°)
5.12861383991364e+001	(-1.10504608316490e+001dB,-1.59342952809180e+001°)
5.24807460249772e+001	(-1.10989408371604e+001dB,-1.51238127254449e+001°)
5.37031796370252e+001	(-1.11450970257892e+001dB,-1.43104118632297e+001°)
5.49540873857624e+001	(-1.11889436548532e+001dB,-1.34942278732749e+001°)
5.62341325190348e+001	(-1.12304950938936e+001dB,-1.26753825119783e+001°)
5.75439937337156e+001	(-1.12697656780538e+001dB,-1.18539842004044e+001°)
5.88843655355588e+001	(-1.13067695628760e+001dB,-1.10301281740534e+001°)
6.02559586074357e+001	(-1.13415205811012e+001dB,-1.02038966934385e+001°)
6.16595001861481e+001	(-1.13740321020146e+001dB,-9.37535931355290e+000°)
6.30957344480192e+001	(-1.14043168938346e+001dB,-8.54457321013056e+000°)
6.45654229034654e+001	(-1.14323869895975e+001dB,-7.71158356046115e+000°)
6.60693448007595e+001	(-1.14582535569492e+001dB,-6.87642397641681e+000°)
6.76082975391980e+001	(-1.14819267722082e+001dB,-6.03911698728500e+000°)
6.91830970918935e+001	(-1.15034156990252e+001dB,-5.19967456996844e+000°)
7.07945784384136e+001	(-1.15227281719256e+001dB,-4.35809872411403e+000°)
7.24435960074988e+001	(-1.15398706849828e+001dB,-3.51438208975944e+000°)
7.41310241300916e+001	(-1.15548482858407e+001dB,-2.66850860513671e+000°)
7.58577575029182e+001	(-1.15676644752708e+001dB,-1.82045420234375e+000°)
7.76247116628690e+001	(-1.15783211124247e+001dB,-9.70187538681090e-001°)
7.94328234724279e+001	(-1.15868183259225e+001dB,-1.17670761550887e-001°)
8.12830516164097e+001	(-1.15931544308950e+001dB,7.37139695078251e-001°)
8.31763771102669e+001	(-1.15973258520890e+001dB,1.59429228452413e+000°)
8.51138038202374e+001	(-1.15993270531294e+001dB,2.45383949333325e+000°)
8.70963589956078e+001	(-1.15991504720278e+001dB,3.31583696097291e+000°)
8.91250938133743e+001	(-1.15967864630241e+001dB,4.18034257482965e+000°)
9.12010839355907e+001	(-1.15922232448445e+001dB,5.04741554197420e+000°)
9.33254300796988e+001	(-1.15854468554661e+001dB,5.91711543906775e+000°)
9.54992586021433e+001	(-1.15764411134810e+001dB,6.78950124171438e+000°)
9.77237220955808e+001	(-1.15651875861613e+001dB,7.66463033450723e+000°)
9.99999999999997e+001	(-1.15516655643349e+001dB,8.54255750297997e+000°)
1.02329299228075e+002	(-1.15358520441961e+001dB,9.42333390865477e+000°)
1.04712854805090e+002	(-1.15177217161827e+001dB,1.03070060483792e+001°)
1.07151930523760e+002	(-1.14972469610674e+001dB,1.11936146991671e+001°)
1.09647819614318e+002	(-1.14743978534220e+001dB,1.20831938498026e+001°)
1.12201845430196e+002	(-1.14491421726274e+001dB,1.29757696205286e+001°)
1.14815362149688e+002	(-1.14214454216120e+001dB,1.38713591722325e+001°)
1.17489755493953e+002	(-1.13912708535119e+001dB,1.47699696066446e+001°)
1.20226443461741e+002	(-1.13585795064572e+001dB,1.56715968591955e+001°)
1.23026877081238e+002	(-1.13233302466921e+001dB,1.65762245863241e+001°)
1.25892541179416e+002	(-1.12854798202434e+001dB,1.74838230491908e+001°)
1.28824955169313e+002	(-1.12449829133498e+001dB,1.83943479959302e+001°)
1.31825673855640e+002	(-1.12017922218664e+001dB,1.93077395447688e+001°)
1.34896288259165e+002	(-1.11558585298469e+001dB,2.02239210705353e+001°)
1.38038426460288e+002	(-1.11071307975019e+001dB,2.11427980973002e+001°)
1.41253754462275e+002	(-1.10555562587116e+001dB,2.20642572000927e+001°)
1.44543977074592e+002	(-1.10010805282565e+001dB,2.29881649188580e+001°)
1.47910838816820e+002	(-1.09436477189020e+001dB,2.39143666880241e+001°)
1.51356124843620e+002	(-1.08832005684483e+001dB,2.48426857852478e+001°)
1.54881661891248e+002	(-1.08196805768190e+001dB,2.57729223030984e+001°)
1.58489319246111e+002	(-1.07530281532288e+001dB,2.67048521476041e+001°)
1.62181009735892e+002	(-1.06831827734233e+001dB,2.76382260677352e+001°)
1.65958690743755e+002	(-1.06100831469411e+001dB,2.85727687200166e+001°)
1.69824365246174e+002	(-1.05336673942961e+001dB,2.95081777725506e+001°)
1.73780082874937e+002	(-1.04538732339243e+001dB,3.04441230527805e+001°)
1.77827941003892e+002	(-1.03706381786843e+001dB,3.13802457433374e+001°)
1.81970085860998e+002	(-1.02838997416408e+001dB,3.23161576302745e+001°)
1.86208713666286e+002	(-1.01935956508038e+001dB,3.32514404079137e+001°)
1.90546071796324e+002	(-1.00996640724349e+001dB,3.41856450443909e+001°)
1.94984459975804e+002	(-1.00020438424758e+001dB,3.51182912118006e+001°)
1.99526231496887e+002	(-9.90067470559813e+000dB,3.60488667845975e+001°)
2.04173794466952e+002	(-9.79549756132077e+000dB,3.69768274096152e+001°)
2.08929613085403e+002	(-9.68645471659602e+000dB,3.79015961507112e+001°)
2.13796208950222e+002	(-9.57349014422240e+000dB,3.88225632106451e+001°)
2.18776162394954e+002	(-9.45654974641073e+000dB,3.97390857323454e+001°)
2.23872113856833e+002	(-9.33558162280466e+000dB,4.06504876812268e+001°)
2.29086765276776e+002	(-9.21053634224424e+000dB,4.15560598096850e+001°)
2.34422881531991e+002	(-9.08136721755786e+000dB,4.24550597043395e+001°)
2.39883291901948e+002	(-8.94803058268000e+000dB,4.33467119160090e+001°)
2.45470891568502e+002	(-8.81048607141664e+000dB,4.42302081718130e+001°)
2.51188643150957e+002	(-8.66869689722062e+000dB,4.51047076682064e+001°)
2.57039578276885e+002	(-8.52263013339533e+000dB,4.59693374431785e+001°)
2.63026799189537e+002	(-8.37225699321782e+000dB,4.68231928253068e+001°)
2.69153480392690e+002	(-8.21755310956216e+000dB,4.76653379568611e+001°)
2.75422870333816e+002	(-8.05849881371041e+000dB,4.84948063877258e+001°)
2.81838293126444e+002	(-7.89507941316244e+000dB,4.93106017365592e+001°)
2.88403150312659e+002	(-7.72728546839620e+000dB,5.01116984153720e+001°)
2.95120922666637e+002	(-7.55511306868572e+000dB,5.08970424135859e+001°)
3.01995172040200e+002	(-7.37856410725490e+000dB,5.16655521376653e+001°)
3.09029543251358e+002	(-7.19764655622853e+000dB,5.24161193026142e+001°)
3.16227766016837e+002	(-7.01237474203619e+000dB,5.31476098720196e+001°)
3.23593656929627e+002	(-6.82276962212787e+000dB,5.38588650439360e+001°)
3.31131121482590e+002	(-6.62885906406777e+000dB,5.45487022807483e+001°)
3.38844156139201e+002	(-6.43067812828251e+000dB,5.52159163822719e+001°)
3.46736850452530e+002	(-6.22826935594667e+000dB,5.58592806027516e+001°)
3.54813389233574e+002	(-6.02168306368741e+000dB,5.64775478141439e+001°)
3.63078054770100e+002	(-5.81097764697366e+000dB,5.70694517201312e+001°)
3.71535229097171e+002	(-5.59621989421943e+000dB,5.76337081277383e+001°)
3.80189396320559e+002	(-5.37748531376297e+000dB,5.81690162862362e+001°)
3.89045144994279e+002	(-5.15485847597841e+000dB,5.86740603062277e+001°)
3.98107170553495e+002	(-4.92843337281921e+000dB,5.91475106754458e+001°)
4.07380277804111e+002	(-4.69831379707310e+000dB,5.95880258918487e+001°)
4.16869383470333e+002	(-4.46461374350972e+000dB,5.99942542390876e+001°)
4.26579518801591e+002	(-4.22745783390869e+000dB,6.03648357343212e+001°)
4.36515832240164e+002	(-3.98698176764866e+000dB,6.06984042836511e+001°)
4.46683592150961e+002	(-3.74333279909410e+000dB,6.09935900860946e+001°)
4.57088189614873e+002	(-3.49667024241510e+000dB,6.12490223329350e+001°)
4.67735141287196e+002	(-3.24716600368729e+000dB,6.14633322553990e+001°)
4.78630092322636e+002	(-2.99500513911909e+000dB,6.16351565797501e+001°)
4.89778819368444e+002	(-2.74038643701159e+000dB,6.17631414548989e+001°)
5.01187233627270e+002	(-2.48352301954368e+000dB,6.18459469232377e+001°)
5.12861383991362e+002	(-2.22464295866408e+000dB,6.18822520103295e+001°)
5.24807460249770e+002	(-1.96398989823753e+000dB,6.18707605129101e+001°)
5.37031796370250e+002	(-1.70182367211734e+000dB,6.18102075669250e+001°)
5.49540873857622e+002	(-1.43842090499063e+000dB,6.16993670774595e+001°)
5.62341325190346e+002	(-1.17407557967299e+000dB,6.15370600897448e+001°)
5.75439937337154e+002	(-9.09099551040499e-001dB,6.13221641741804e+001°)
5.88843655355586e+002	(-6.43822983030806e-001dB,6.10536238876562e+001°)
6.02559586074355e+002	(-3.78594681207006e-001dB,6.07304623574611e+001°)
6.16595001861479e+002	(-1.13782289383397e-001dB,6.03517940118172e+001°)
6.30957344480190e+002	(1.50227685062687e-001dB,5.99168384516744e+001°)
6.45654229034652e+002	(4.13030056096783e-001dB,5.94249354210716e+001°)
6.60693448007592e+002	(6.74201395944356e-001dB,5.88755607875936e+001°)
6.76082975391978e+002	(9.33300767719740e-001dB,5.82683433900349e+001°)
6.91830970918933e+002	(1.18987079798914e+000dB,5.76030825477001e+001°)
7.07945784384134e+002	(1.44343913218790e+000dB,5.68797659558514e+001°)
7.24435960074986e+002	(1.69352031222984e+000dB,5.60985876165766e+001°)
7.41310241300914e+002	(1.93961810934775e+000dB,5.52599653767107e+001°)
7.58577575029180e+002	(2.18122833581767e+000dB,5.43645575684137e+001°)
7.76247116628688e+002	(2.41784214650014e+000dB,5.34132781787126e+001°)
7.94328234724277e+002	(2.64894982501853e+000dB,5.24073099178612e+001°)
8.12830516164095e+002	(2.87404503008758e+000dB,5.13481145195678e+001°)
8.31763771102666e+002	(3.09262945551443e+000dB,5.02374395960411e+001°)
8.51138038202372e+002	(3.30421783358710e+000dB,4.90773213940521e+001°)
8.70963589956076e+002	(3.50834318717197e+000dB,4.78700828602609e+001°)
8.91250938133741e+002	(3.70456221242427e+000dB,4.66183265282601e+001°)
9.12010839355905e+002	(3.89246065337837e+000dB,4.53249218865636e+001°)
9.33254300796986e+002	(4.07165851374318e+000dB,4.39929870728765e+001°)
9.54992586021431e+002	(4.24181494181448e+000dB,4.26258649581261e+001°)
9.77237220955805e+002	(4.40263262307460e+000dB,4.12270939226192e+001°)
9.99999999999994e+002	(4.55386152281310e+000dB,3.98003738715956e+001°)
1.02329299228075e+003	(4.69530183831017e+000dB,3.83495282713691e+001°)
1.04712854805089e+003	(4.82680604630112e+000dB,3.68784631924374e+001°)
1.07151930523760e+003	(4.94827996526743e+000dB,3.53911245058970e+001°)
1.09647819614318e+003	(5.05968279149603e+000dB,3.38914544806953e+001°)
1.12201845430196e+003	(5.16102611015453e+000dB,3.23833490629456e+001°)
1.14815362149688e+003	(5.25237192487881e+000dB,3.08706170817209e+001°)
1.17489755493952e+003	(5.33382978859801e+000dB,2.93569425216406e+001°)
1.20226443461741e+003	(5.40555315188812e+000dB,2.78458508401363e+001°)
1.23026877081237e+003	(5.46773507099250e+000dB,2.63406801001542e+001°)
1.25892541179416e+003	(5.52060343448548e+000dB,2.48445574538482e+001°)
1.28824955169313e+003	(5.56441587493941e+000dB,2.33603812672656e+001°)
1.31825673855640e+003	(5.59945453025157e+000dB,2.18908089371016e+001°)
1.34896288259165e+003	(5.62602080955168e+000dB,2.04382502329042e+001°)
1.38038426460288e+003	(5.64443030239980e+000dB,1.90048658128312e+001°)
1.41253754462275e+003	(5.65500794913931e+000dB,1.75925704153357e+001°)
1.44543977074592e+003	(5.65808356670461e+000dB,1.62030401260991e+001°)
1.47910838816820e+003	(5.65398779969694e+000dB,1.48377230586208e+001°)
1.51356124843620e+003	(5.64304854268691e+000dB,1.34978527646493e+001°)
1.54881661891247e+003	(5.62558785769786e+000dB,1.21844637016266e+001°)
1.58489319246110e+003	(5.60191939152518e+000dB,1.08984081218138e+001°)
1.62181009735892e+003	(5.57234628145337e+000dB,9.64037380474484e+000°)
1.65958690743755e+003	(5.53715952523446e+000dB,8.41090212431347e+000°)
1.69824365246173e+003	(5.49663678182318e+000dB,7.21040601806112e+000°)
1.73780082874936e+003	(5.45104156307472e+000dB,6.03918750402043e+000°)
1.77827941003891e+003	(5.40062277302814e+000dB,4.89745446579600e+000°)
1.81970085860997e+003	(5.34561455008595e+000dB,3.78533649655378e+000°)
1.86208713666286e+003	(5.28623636790331e+000dB,2.70289965535725e+000°)
1.90546071796323e+003	(5.22269335268153e+000dB,1.65016004381299e+000°)
1.94984459975803e+003	(5.15517677742286e+000dB,6.27096156929494e-001°)
1.99526231496887e+003	(5.08386469720304e+000dB,-3.66340000373680e-001°)
2.04173794466952e+003	(5.00892269336823e+000dB,-1.33021301000179e+000°)
2.08929613085403e+003	(4.93050469853954e+000dB,-2.26459530700313e+000°)
2.13796208950222e+003	(4.84875387823732e+000dB,-3.16955955546965e+000°)
2.18776162394954e+003	(4.76380354869520e+000dB,-4.04517206299347e+000°)
2.23872113856832e+003	(4.67577811393850e+000dB,-4.89148715603962e+000°)
2.29086765276776e+003	(4.58479400839968e+000dB,-5.70854243556587e+000°)
2.34422881531991e+003	(4.49096063421402e+000dB,-6.49635483203423e+000°)
2.39883291901947e+003	(4.39438128487199e+000dB,-7.25491738096185e+000°)
2.45470891568501e+003	(4.29515404911241e+000dB,-7.98419664381357e+000°)
2.51188643150956e+003	(4.19337269083750e+000dB,-8.68413070388212e+000°)
2.57039578276885e+003	(4.08912750244119e+000dB,-9.35462767247910e+000°)
2.63026799189536e+003	(3.98250613029018e+000dB,-9.99556464697798e+000°)
2.69153480392690e+003	(3.87359437221064e+000dB,-1.06067870687940e+001°)
2.75422870333815e+003	(3.76247694773552e+000dB,-1.11881084360895e+001°)
2.81838293126443e+003	(3.64923824258282e+000dB,-1.17393103327417e+001°)
2.88403150312659e+003	(3.53396302938398e+000dB,-1.22601427418269e+001°)
2.95120922666636e+003	(3.41673716708034e+000dB,-1.27503246185020e+001°)
3.01995172040199e+003	(3.29764828167110e+000dB,-1.32095447036848e+001°)
3.09029543251357e+003	(3.17678643113534e+000dB,-1.36374625663207e+001°)
3.16227766016836e+003	(3.05424475737515e+000dB,-1.40337098682821e+001°)
3.23593656929626e+003	(2.93012012793795e+000dB,-1.43978918520678e+001°)
3.31131121482589e+003	(2.80451377007581e+000dB,-1.47295890574559e+001°)
3.38844156139200e+003	(2.67753189938688e+000dB,-1.50283592791051e+001°)
3.46736850452529e+003	(2.54928634485259e+000dB,-1.52937397827756e+001°)
3.54813389233573e+003	(2.41989517152991e+000dB,-1.55252498033209e+001°)
3.63078054770099e+003	(2.28948330146819e+000dB,-1.57223933528343e+001°)
3.71535229097170e+003	(2.15818313258787e+000dB,-1.58846623722339e+001°)
3.80189396320558e+003	(2.02613515427026e+000dB,-1.60115402640424e+001°)
3.89045144994278e+003	(1.89348855725249e+000dB,-1.61025058480093e+001°)
3.98107170553494e+003	(1.76040183409020e+000dB,-1.61570377843627e+001°)
4.07380277804110e+003	(1.62704336493366e+000dB,-1.61746195116358e+001°)
4.16869383470332e+003	(1.49359198165688e+000dB,-1.61547447469173e+001°)
4.26579518801589e+003	(1.36023750148774e+000dB,-1.60969235957097e+001°)
4.36515832240162e+003	(1.22718121921931e+000dB,-1.60006893159672e+001°)
4.46683592150960e+003	(1.09463634486225e+000dB,-1.58656057759204e+001°)
4.57088189614871e+003	(9.62828371263167e-001dB,-1.56912756375205e+001°)
4.67735141287194e+003	(8.31995353819133e-001dB,-1.54773492862897e+001°)
