Freq.	V(n004)/V(n001)
Step Information: 1=1  (Run: 1/11)
2.23872113856832e+003	(-2.08837082581386e+001dB,1.77757797110989e+002°)
2.29086765276776e+003	(-2.08835127498455e+001dB,1.77705598812320e+002°)
2.34422881531991e+003	(-2.08833080377677e+001dB,1.77652186748994e+002°)
2.39883291901947e+003	(-2.08830936891841e+001dB,1.77597532804578e+002°)
2.45470891568501e+003	(-2.08828692510562e+001dB,1.77541608216058e+002°)
2.51188643150956e+003	(-2.08826342489753e+001dB,1.77484383546037e+002°)
2.57039578276885e+003	(-2.08823881864465e+001dB,1.77425828702668e+002°)
2.63026799189536e+003	(-2.08821305435981e+001dB,1.77365912895192e+002°)
2.69153480392690e+003	(-2.08818607762780e+001dB,1.77304604640903e+002°)
2.75422870333815e+003	(-2.08815783148231e+001dB,1.77241871733914e+002°)
2.81838293126443e+003	(-2.08812825627610e+001dB,1.77177681218789e+002°)
2.88403150312659e+003	(-2.08809728958723e+001dB,1.77111999413916e+002°)
2.95120922666636e+003	(-2.08806486606008e+001dB,1.77044791857775e+002°)
3.01995172040199e+003	(-2.08803091728712e+001dB,1.76976023309009e+002°)
3.09029543251357e+003	(-2.08799537165581e+001dB,1.76905657725817e+002°)
3.16227766016836e+003	(-2.08795815420771e+001dB,1.76833658252839e+002°)
3.23593656929626e+003	(-2.08791918647753e+001dB,1.76759987193442e+002°)
3.31131121482589e+003	(-2.08787838633443e+001dB,1.76684606001347e+002°)
3.38844156139200e+003	(-2.08783566781660e+001dB,1.76607475270334e+002°)
3.46736850452529e+003	(-2.08779094094604e+001dB,1.76528554698194e+002°)
3.54813389233573e+003	(-2.08774411153692e+001dB,1.76447803069208e+002°)
3.63078054770099e+003	(-2.08769508102530e+001dB,1.76365178257268e+002°)
3.71535229097170e+003	(-2.08764374623608e+001dB,1.76280637174723e+002°)
3.80189396320558e+003	(-2.08758999919722e+001dB,1.76194135782851e+002°)
3.89045144994278e+003	(-2.08753372690757e+001dB,1.76105629056449e+002°)
3.98107170553494e+003	(-2.08747481109704e+001dB,1.76015070960725e+002°)
4.07380277804110e+003	(-2.08741312800171e+001dB,1.75922414442931e+002°)
4.16869383470332e+003	(-2.08734854810386e+001dB,1.75827611407596e+002°)
4.26579518801589e+003	(-2.08728093585615e+001dB,1.75730612680531e+002°)
4.36515832240162e+003	(-2.08721014943479e+001dB,1.75631368021929e+002°)
4.46683592150960e+003	(-2.08713604042265e+001dB,1.75529826070598e+002°)
4.57088189614871e+003	(-2.08705845352293e+001dB,1.75425934337544e+002°)
4.67735141287194e+003	(-2.08697722625217e+001dB,1.75319639194368e+002°)
4.78630092322634e+003	(-2.08689218859611e+001dB,1.75210885829208e+002°)
4.89778819368442e+003	(-2.08680316267998e+001dB,1.75099618244353e+002°)
5.01187233627268e+003	(-2.08670996240995e+001dB,1.74985779222530e+002°)
5.12861383991361e+003	(-2.08661239310162e+001dB,1.74869310311870e+002°)
5.24807460249768e+003	(-2.08651025108946e+001dB,1.74750151801114e+002°)
5.37031796370248e+003	(-2.08640332331789e+001dB,1.74628242690385e+002°)
5.49540873857620e+003	(-2.08629138694358e+001dB,1.74503520691325e+002°)
5.62341325190344e+003	(-2.08617420885002e+001dB,1.74375922167980e+002°)
5.75439937337152e+003	(-2.08605154524712e+001dB,1.74245382160054e+002°)
5.88843655355584e+003	(-2.08592314113754e+001dB,1.74111834315978e+002°)
6.02559586074353e+003	(-2.08578872986511e+001dB,1.73975210909065e+002°)
6.16595001861477e+003	(-2.08564803255455e+001dB,1.73835442781696e+002°)
6.30957344480188e+003	(-2.08550075761150e+001dB,1.73692459355253e+002°)
6.45654229034650e+003	(-2.08534660013922e+001dB,1.73546188591584e+002°)
6.60693448007590e+003	(-2.08518524134488e+001dB,1.73396556965875e+002°)
6.76082975391976e+003	(-2.08501634795629e+001dB,1.73243489466084e+002°)
6.91830970918931e+003	(-2.08483957156831e+001dB,1.73086909554525e+002°)
7.07945784384132e+003	(-2.08465454799790e+001dB,1.72926739161425e+002°)
7.24435960074984e+003	(-2.08446089658702e+001dB,1.72762898654426e+002°)
7.41310241300911e+003	(-2.08425821951278e+001dB,1.72595306832102e+002°)
7.58577575029177e+003	(-2.08404610101915e+001dB,1.72423880893258e+002°)
7.76247116628685e+003	(-2.08382410668959e+001dB,1.72248536437608e+002°)
7.94328234724275e+003	(-2.08359178261703e+001dB,1.72069187432866e+002°)
8.12830516164092e+003	(-2.08334865459780e+001dB,1.71885746209093e+002°)
8.31763771102664e+003	(-2.08309422727688e+001dB,1.71698123445804e+002°)
8.51138038202369e+003	(-2.08282798325829e+001dB,1.71506228157279e+002°)
8.70963589956073e+003	(-2.08254938218746e+001dB,1.71309967682728e+002°)
8.91250938133738e+003	(-2.08225785980881e+001dB,1.71109247679119e+002°)
9.12010839355902e+003	(-2.08195282697107e+001dB,1.70903972107535e+002°)
9.33254300796983e+003	(-2.08163366863505e+001dB,1.70694043239776e+002°)
9.54992586021428e+003	(-2.08129974281137e+001dB,1.70479361646544e+002°)
9.77237220955802e+003	(-2.08095037947510e+001dB,1.70259826194594e+002°)
9.99999999999991e+003	(-2.08058487946199e+001dB,1.70035334056074e+002°)
1.02329299228075e+004	(-2.08020251331111e+001dB,1.69805780704285e+002°)
1.04712854805089e+004	(-2.07980252009147e+001dB,1.69571059928779e+002°)
1.07151930523760e+004	(-2.07938410617513e+001dB,1.69331063838957e+002°)
1.09647819614318e+004	(-2.07894644399555e+001dB,1.69085682881415e+002°)
1.12201845430195e+004	(-2.07848867075946e+001dB,1.68834805854198e+002°)
1.14815362149687e+004	(-2.07800988712917e+001dB,1.68578319927648e+002°)
1.17489755493952e+004	(-2.07750915588399e+001dB,1.68316110670853e+002°)
1.20226443461740e+004	(-2.07698550053272e+001dB,1.68048062078098e+002°)
1.23026877081237e+004	(-2.07643790391604e+001dB,1.67774056605580e+002°)
1.25892541179416e+004	(-2.07586530676860e+001dB,1.67493975207106e+002°)
1.28824955169312e+004	(-2.07526660625405e+001dB,1.67207697378117e+002°)
1.31825673855640e+004	(-2.07464065448756e+001dB,1.66915101205990e+002°)
1.34896288259164e+004	(-2.07398625703320e+001dB,1.66616063425951e+002°)
1.38038426460287e+004	(-2.07330217137205e+001dB,1.66310459478494e+002°)
1.41253754462274e+004	(-2.07258710537172e+001dB,1.65998163581294e+002°)
1.44543977074591e+004	(-2.07183971574011e+001dB,1.65679048803460e+002°)
1.47910838816819e+004	(-2.07105860645711e+001dB,1.65352987143226e+002°)
1.51356124843619e+004	(-2.07024232723687e+001dB,1.65019849625456e+002°)
1.54881661891247e+004	(-2.06938937194904e+001dB,1.64679506390743e+002°)
1.58489319246110e+004	(-2.06849817710005e+001dB,1.64331826809771e+002°)
1.62181009735891e+004	(-2.06756712027065e+001dB,1.63976679589577e+002°)
1.65958690743755e+004	(-2.06659451864231e+001dB,1.63613932907039e+002°)
1.69824365246173e+004	(-2.06557862748553e+001dB,1.63243454532879e+002°)
1.73780082874936e+004	(-2.06451763875229e+001dB,1.62865111985181e+002°)
1.77827941003891e+004	(-2.06340967965271e+001dB,1.62478772673000e+002°)
1.81970085860997e+004	(-2.06225281134044e+001dB,1.62084304068240e+002°)
1.86208713666285e+004	(-2.06104502764628e+001dB,1.61681573878885e+002°)
1.90546071796323e+004	(-2.05978425387463e+001dB,1.61270450232233e+002°)
1.94984459975803e+004	(-2.05846834572177e+001dB,1.60850801875675e+002°)
1.99526231496886e+004	(-2.05709508828587e+001dB,1.60422498386693e+002°)
2.04173794466951e+004	(-2.05566219519193e+001dB,1.59985410391924e+002°)
2.08929613085402e+004	(-2.05416730786043e+001dB,1.59539409802428e+002°)
2.13796208950221e+004	(-2.05260799491127e+001dB,1.59084370056776e+002°)
2.18776162394953e+004	(-2.05098175175597e+001dB,1.58620166380976e+002°)
2.23872113856832e+004	(-2.04928600035218e+001dB,1.58146676055242e+002°)
2.29086765276775e+004	(-2.04751808917499e+001dB,1.57663778697345e+002°)
2.34422881531990e+004	(-2.04567529341135e+001dB,1.57171356556286e+002°)
2.39883291901947e+004	(-2.04375481536951e+001dB,1.56669294813060e+002°)
2.45470891568501e+004	(-2.04175378518874e+001dB,1.56157481900526e+002°)
2.51188643150956e+004	(-2.03966926179680e+001dB,1.55635809825810e+002°)
2.57039578276884e+004	(-2.03749823419348e+001dB,1.55104174509333e+002°)
2.63026799189536e+004	(-2.03523762304060e+001dB,1.54562476126927e+002°)
2.69153480392689e+004	(-2.03288428260595e+001dB,1.54010619463459e+002°)
2.75422870333814e+004	(-2.03043500307088e+001dB,1.53448514273623e+002°)
2.81838293126443e+004	(-2.02788651323554e+001dB,1.52876075648423e+002°)
2.88403150312658e+004	(-2.02523548362017e+001dB,1.52293224386304e+002°)
2.95120922666636e+004	(-2.02247852998765e+001dB,1.51699887365015e+002°)
3.01995172040199e+004	(-2.01961221733582e+001dB,1.51095997919465e+002°)
3.09029543251356e+004	(-2.01663306433178e+001dB,1.50481496215795e+002°)
3.16227766016835e+004	(-2.01353754823724e+001dB,1.49856329624331e+002°)
3.23593656929625e+004	(-2.01032211032678e+001dB,1.49220453088674e+002°)
3.31131121482588e+004	(-2.00698316180473e+001dB,1.48573829486315e+002°)
3.38844156139199e+004	(-2.00351709024064e+001dB,1.47916429981295e+002°)
3.46736850452528e+004	(-1.99992026653694e+001dB,1.47248234366350e+002°)
3.54813389233572e+004	(-1.99618905238980e+001dB,1.46569231385904e+002°)
3.63078054770098e+004	(-1.99231980830982e+001dB,1.45879419047593e+002°)
3.71535229097169e+004	(-1.98830890214138e+001dB,1.45178804909874e+002°)
3.80189396320557e+004	(-1.98415271808399e+001dB,1.44467406345942e+002°)
3.89045144994277e+004	(-1.97984766623987e+001dB,1.43745250784696e+002°)
3.98107170553493e+004	(-1.97539019260467e+001dB,1.43012375918030e+002°)
4.07380277804108e+004	(-1.97077678953967e+001dB,1.42268829879155e+002°)
4.16869383470331e+004	(-1.96600400665507e+001dB,1.41514671383037e+002°)
4.26579518801588e+004	(-1.96106846210038e+001dB,1.40749969830297e+002°)
4.36515832240161e+004	(-1.95596685419934e+001dB,1.39974805369282e+002°)
4.46683592150958e+004	(-1.95069597339963e+001dB,1.39189268914225e+002°)
4.57088189614870e+004	(-1.94525271447616e+001dB,1.38393462116884e+002°)
4.67735141287193e+004	(-1.93963408895482e+001dB,1.37587497291582e+002°)
4.78630092322633e+004	(-1.93383723766923e+001dB,1.36771497288547e+002°)
4.89778819368441e+004	(-1.92785944340433e+001dB,1.35945595316332e+002°)
5.01187233627267e+004	(-1.92169814355334e+001dB,1.35109934711101e+002°)
5.12861383991359e+004	(-1.91535094273112e+001dB,1.34264668654446e+002°)
5.24807460249767e+004	(-1.90881562523490e+001dB,1.33409959834602e+002°)
5.37031796370247e+004	(-1.90209016730577e+001dB,1.32545980056564e+002°)
5.49540873857619e+004	(-1.89517274912637e+001dB,1.31672909800154e+002°)
5.62341325190343e+004	(-1.88806176641069e+001dB,1.30790937723960e+002°)
5.75439937337151e+004	(-1.88075584159665e+001dB,1.29900260123252e+002°)
5.88843655355583e+004	(-1.87325383449144e+001dB,1.29001080339185e+002°)
6.02559586074351e+004	(-1.86555485233569e+001dB,1.28093608124093e+002°)
6.16595001861475e+004	(-1.85765825919102e+001dB,1.27178058966188e+002°)
6.30957344480186e+004	(-1.84956368461651e+001dB,1.26254653378759e+002°)
6.45654229034648e+004	(-1.84127103151706e+001dB,1.25323616155202e+002°)
6.60693448007589e+004	(-1.83278048316440e+001dB,1.24385175598553e+002°)
6.76082975391974e+004	(-1.82409250930333e+001dB,1.23439562727973e+002°)
6.91830970918929e+004	(-1.81520787131608e+001dB,1.22487010469774e+002°)
7.07945784384130e+004	(-1.80612762638594e+001dB,1.21527752836274e+002°)
7.24435960074982e+004	(-1.79685313067060e+001dB,1.20562024101990e+002°)
7.41310241300909e+004	(-1.78738604144016e+001dB,1.19590057980801e+002°)
7.58577575029175e+004	(-1.77772831815574e+001dB,1.18612086811205e+002°)
7.76247116628683e+004	(-1.76788222253064e+001dB,1.17628340756140e+002°)
7.94328234724272e+004	(-1.75785031753794e+001dB,1.16639047023941e+002°)
8.12830516164090e+004	(-1.74763546539870e+001dB,1.15644429115347e+002°)
8.31763771102661e+004	(-1.73724082457261e+001dB,1.14644706103354e+002°)
8.51138038202367e+004	(-1.72666984578462e+001dB,1.13640091952061e+002°)
8.70963589956071e+004	(-1.71592626711615e+001dB,1.12630794878246e+002°)
8.91250938133735e+004	(-1.70501410820477e+001dB,1.11617016761420e+002°)
9.12010839355899e+004	(-1.69393766361122e+001dB,1.10598952606758e+002°)
9.33254300796980e+004	(-1.68270149539787e+001dB,1.09576790064596e+002°)
9.54992586021425e+004	(-1.67131042497920e+001dB,1.08550709010038e+002°)
9.77237220955799e+004	(-1.65976952430045e+001dB,1.07520881184988e+002°)
9.99999999999988e+004	(-1.64808410640739e+001dB,1.06487469905172e+002°)
1.02329299228074e+005	(-1.63625971546834e+001dB,1.05450629834304e+002°)
1.04712854805089e+005	(-1.62430211631599e+001dB,1.04410506824843e+002°)
1.07151930523759e+005	(-1.61221728355392e+001dB,1.03367237827769e+002°)
1.09647819614317e+005	(-1.60001139030387e+001dB,1.02320950869582e+002°)
1.12201845430195e+005	(-1.58769079663501e+001dB,1.01271765096552e+002°)
1.14815362149687e+005	(-1.57526203773945e+001dB,1.00219790885189e+002°)
1.17489755493952e+005	(-1.56273181189545e+001dB,9.91651300162108e+001°)
1.20226443461740e+005	(-1.55010696825945e+001dB,9.81078759109017e+001°)
1.23026877081237e+005	(-1.53739449454215e+001dB,9.70481139261174e+001°)
1.25892541179415e+005	(-1.52460150458259e+001dB,9.59859217055104e+001°)
1.28824955169312e+005	(-1.51173522586538e+001dB,9.49213695829074e+001°)
1.31825673855639e+005	(-1.49880298700557e+001dB,9.38545210343899e+001°)
1.34896288259164e+005	(-1.48581220520279e+001dB,9.27854331742899e+001°)
1.38038426460287e+005	(-1.47277037371571e+001dB,9.17141572914533e+001°)
1.41253754462274e+005	(-1.45968504932657e+001dB,9.06407394202201e+001°)
1.44543977074591e+005	(-1.44656383983377e+001dB,8.95652209415908e+001°)
1.47910838816819e+005	(-1.43341439156139e+001dB,8.84876392094217e+001°)
1.51356124843619e+005	(-1.42024437689365e+001dB,8.74080281965735e+001°)
1.54881661891246e+005	(-1.40706148181829e+001dB,8.63264191551903e+001°)
1.58489319246109e+005	(-1.39387339349768e+001dB,8.52428412862338e+001°)
1.62181009735891e+005	(-1.38068778783593e+001dB,8.41573224123729e+001°)
1.65958690743754e+005	(-1.36751231705858e+001dB,8.30698896491008e+001°)
1.69824365246172e+005	(-1.35435459728480e+001dB,8.19805700682905e+001°)
1.73780082874935e+005	(-1.34122219608857e+001dB,8.08893913488799e+001°)
1.77827941003890e+005	(-1.32812262005393e+001dB,7.97963824094994e+001°)
1.81970085860996e+005	(-1.31506330230771e+001dB,7.87015740175356e+001°)
1.86208713666284e+005	(-1.30205159004299e+001dB,7.76049993695895e+001°)
1.90546071796322e+005	(-1.28909473202444e+001dB,7.65066946384279e+001°)
1.94984459975802e+005	(-1.27619986609588e+001dB,7.54066994817357e+001°)
1.99526231496885e+005	(-1.26337400668871e+001dB,7.43050575077609e+001°)
2.04173794466950e+005	(-1.25062403234975e+001dB,7.32018166941924e+001°)
2.08929613085401e+005	(-1.23795667331000e+001dB,7.20970297556604e+001°)
2.13796208950220e+005	(-1.22537849911401e+001dB,7.09907544565660e+001°)
2.18776162394952e+005	(-1.21289590634190e+001dB,6.98830538659908e+001°)
2.23872113856831e+005	(-1.20051510645120e+001dB,6.87739965514475e+001°)
2.29086765276774e+005	(-1.18824211378102e+001dB,6.76636567093987e+001°)
2.34422881531989e+005	(-1.17608273375454e+001dB,6.65521142301621e+001°)
2.39883291901946e+005	(-1.16404255132795e+001dB,6.54394546959180e+001°)
2.45470891568500e+005	(-1.15212691973136e+001dB,6.43257693105588e+001°)
2.51188643150955e+005	(-1.14034094955288e+001dB,6.32111547610577e+001°)
2.57039578276883e+005	(-1.12868949821706e+001dB,6.20957130102012e+001°)
2.63026799189535e+005	(-1.11717715991257e+001dB,6.09795510212394e+001°)
2.69153480392688e+005	(-1.10580825602146e+001dB,5.98627804156648e+001°)
2.75422870333813e+005	(-1.09458682610515e+001dB,5.87455170656191e+001°)
2.81838293126442e+005	(-1.08351661949795e+001dB,5.76278806231467e+001°)
2.88403150312657e+005	(-1.07260108755963e+001dB,5.65099939889466e+001°)
2.95120922666635e+005	(-1.06184337663134e+001dB,5.53919827237546e+001°)
3.01995172040197e+005	(-1.05124632174365e+001dB,5.42739744059559e+001°)
3.09029543251355e+005	(-1.04081244110899e+001dB,5.31560979395118e+001°)
3.16227766016834e+005	(-1.03054393143670e+001dB,5.20384828163611e+001°)
3.23593656929624e+005	(-1.02044266409638e+001dB,5.09212583382541e+001°)
3.31131121482586e+005	(-1.01051018215000e+001dB,4.98045528026717e+001°)
3.38844156139198e+005	(-1.00074769826650e+001dB,4.86884926581341e+001°)
3.46736850452527e+005	(-9.91156093527186e+000dB,4.75732016340011e+001°)
3.54813389233570e+005	(-9.81735917117236e+000dB,4.64587998502080e+001°)
3.63078054770096e+005	(-9.72487386898129e+000dB,4.53454029119404e+001°)
3.71535229097167e+005	(-9.63410390841915e+000dB,4.42331209947505e+001°)
3.80189396320556e+005	(-9.54504489303311e+000dB,4.31220579248825e+001°)
3.89045144994275e+005	(-9.45768918099775e+000dB,4.20123102597847e+001°)
3.98107170553492e+005	(-9.37202592360528e+000dB,4.09039663732201e+001°)
4.07380277804107e+005	(-9.28804111098181e+000dB,3.97971055492898e+001°)
4.16869383470329e+005	(-9.20571762456538e+000dB,3.86917970890918e+001°)
4.26579518801586e+005	(-9.12503529575243e+000dB,3.75880994334019e+001°)
4.36515832240160e+005	(-9.04597097013837e+000dB,3.64860593043080e+001°)
4.46683592150957e+005	(-8.96849857671242e+000dB,3.53857108681939e+001°)
4.57088189614868e+005	(-8.89258920134592e+000dB,3.42870749219227e+001°)
4.67735141287191e+005	(-8.81821116389452e+000dB,3.31901581035344e+001°)
4.78630092322631e+005	(-8.74533009822057e+000dB,3.20949521282450e+001°)
4.89778819368439e+005	(-8.67390903445988e+000dB,3.10014330499219e+001°)
5.01187233627265e+005	(-8.60390848281130e+000dB,2.99095605476617e+001°)
5.12861383991357e+005	(-8.53528651821997e+000dB,2.88192772365262e+001°)
5.24807460249765e+005	(-8.46799886526059e+000dB,2.77305080009834e+001°)
5.37031796370245e+005	(-8.40199898262096e+000dB,2.66431593489569e+001°)
5.49540873857616e+005	(-8.33723814658405e+000dB,2.55571187840018e+001°)
5.62341325190341e+005	(-8.27366553296521e+000dB,2.44722541924556e+001°)
5.75439937337148e+005	(-8.21122829698225e+000dB,2.33884132421148e+001°)
5.88843655355580e+005	(-8.14987165062050e+000dB,2.23054227882616e+001°)
6.02559586074349e+005	(-8.08953893708117e+000dB,2.12230882827061e+001°)
6.16595001861473e+005	(-8.03017170197032e+000dB,2.01411931807568e+001°)
6.30957344480184e+005	(-7.97170976095152e+000dB,1.90594983409002e+001°)
6.45654229034646e+005	(-7.91409126364618e+000dB,1.79777414112908e+001°)
6.60693448007586e+005	(-7.85725275363464e+000dB,1.68956361969425e+001°)
6.76082975391971e+005	(-7.80112922448997e+000dB,1.58128720009627e+001°)
6.91830970918926e+005	(-7.74565417185491e+000dB,1.47291129328814e+001°)
7.07945784384127e+005	(-7.69075964164147e+000dB,1.36439971765655e+001°)
7.24435960074979e+005	(-7.63637627453665e+000dB,1.25571362099515e+001°)
7.41310241300906e+005	(-7.58243334708033e+000dB,1.14681139682367e+001°)
7.58577575029172e+005	(-7.52885880968014e+000dB,1.03764859417916e+001°)
7.76247116628680e+005	(-7.47557932205069e+000dB,9.28177819953801e+000°)
7.94328234724269e+005	(-7.42252028665596e+000dB,8.18348632799029e+000°)
8.12830516164087e+005	(-7.36960588089093e+000dB,7.08107427560955e+000°)
8.31763771102658e+005	(-7.31675908886278e+000dB,5.97397309153860e+000°)
8.51138038202363e+005	(-7.26390173380291e+000dB,4.86157954703665e+000°)
8.70963589956067e+005	(-7.21095451231286e+000dB,3.74325462732242e+000°)
8.91250938133732e+005	(-7.15783703186457e+000dB,2.61832188069349e+000°)
9.12010839355895e+005	(-7.10446785319228e+000dB,1.48606561097094e+000°)
9.33254300796976e+005	(-7.05076453949071e+000dB,3.45728898441593e-001°)
9.54992586021421e+005	(-6.99664371464080e+000dB,-8.03488566480806e-001°)
9.77237220955795e+005	(-6.94202113302834e+000dB,-1.96243285368415e+000°)
9.99999999999984e+005	(-6.88681176394143e+000dB,-3.13199838571472e+000°)
1.02329299228074e+006	(-6.83092989399687e+000dB,-4.31313077094890e+000°)
1.04712854805088e+006	(-6.77428925160767e+000dB,-5.50682989760552e+000°)
1.07151930523759e+006	(-6.71680315812948e+000dB,-6.71415330963376e+000°)
1.09647819614317e+006	(-6.65838471108463e+000dB,-7.93621988650650e+000°)
1.12201845430195e+006	(-6.59894700572612e+000dB,-9.17421384979569e+000°)
1.14815362149686e+006	(-6.53840340221172e+000dB,-1.04293891200188e+001°)
1.17489755493951e+006	(-6.47666784683927e+000dB,-1.17030740475626e+001°)
1.20226443461739e+006	(-6.41365525718143e+000dB,-1.29966765412623e+001°)
1.23026877081236e+006	(-6.34928198251685e+000dB,-1.43116896173565e+001°)
1.25892541179415e+006	(-6.28346635284177e+000dB,-1.56496973897584e+001°)
1.28824955169311e+006	(-6.21612933185645e+000dB,-1.70123815194418e+001°)
1.31825673855639e+006	(-6.14719529180691e+000dB,-1.84015281360356e+001°)
1.34896288259163e+006	(-6.07659293087620e+000dB,-1.98190352376861e+001°)
1.38038426460286e+006	(-6.00425635708650e+000dB,-2.12669205652549e+001°)
1.41253754462273e+006	(-5.93012636631483e+000dB,-2.27473299332234e+001°)
1.44543977074590e+006	(-5.85415194620159e+000dB,-2.42625459808607e+001°)
1.47910838816818e+006	(-5.77629204231002e+000dB,-2.58149972822251e+001°)
1.51356124843618e+006	(-5.69651762797465e+000dB,-2.74072677204130e+001°)
1.54881661891246e+006	(-5.61481412471339e+000dB,-2.90421059881792e+001°)
1.58489319246109e+006	(-5.53118422577853e+000dB,-3.07224350209665e+001°)
1.62181009735890e+006	(-5.44565118117645e+000dB,-3.24513610965090e+001°)
1.65958690743753e+006	(-5.35826260789368e+000dB,-3.42321822438638e+001°)
1.69824365246172e+006	(-5.26909489364142e+000dB,-3.60683954899040e+001°)
1.73780082874935e+006	(-5.17825826533883e+000dB,-3.79637023285784e+001°)
1.77827941003889e+006	(-5.08590259367831e+000dB,-3.99220116229528e+001°)
1.81970085860995e+006	(-4.99222400088354e+000dB,-4.19474389380452e+001°)
1.86208713666284e+006	(-4.89747232805576e+000dB,-4.40443010505494e+001°)
1.90546071796322e+006	(-4.80195949851580e+000dB,-4.62171040891845e+001°)
1.94984459975801e+006	(-4.70606878069423e+000dB,-4.84705234300601e+001°)
1.99526231496885e+006	(-4.61026490406236e+000dB,-5.08093731157264e+001°)
2.04173794466950e+006	(-4.51510490915664e+000dB,-5.32385622057497e+001°)
2.08929613085400e+006	(-4.42124951236395e+000dB,-5.57630351371034e+001°)
2.13796208950220e+006	(-4.32947463238749e+000dB,-5.83876929317633e+001°)
2.18776162394952e+006	(-4.24068255410843e+000dB,-6.11172920202231e+001°)
2.23872113856830e+006	(-4.15591199593957e+000dB,-6.39563176677385e+001°)
2.29086765276773e+006	(-4.07634610366582e+000dB,-6.69088296406456e+001°)
2.34422881531988e+006	(-4.00331713149379e+000dB,-6.99782790032072e+001°)
2.39883291901945e+006	(-3.93830631719945e+000dB,-7.31672969652679e+001°)
2.45470891568499e+006	(-3.88293725779468e+000dB,-7.64774596478420e+001°)
2.51188643150954e+006	(-3.83896100845994e+000dB,-7.99090365425677e+001°)
2.57039578276882e+006	(-3.80823124015982e+000dB,-8.34607351803852e+001°)
2.63026799189534e+006	(-3.79266818547224e+000dB,-8.71294596976952e+001°)
2.69153480392687e+006	(-3.79421084833830e+000dB,-9.09101058628438e+001°)
2.75422870333812e+006	(-3.81475807815493e+000dB,-9.47954186341806e+001°)
2.81838293126441e+006	(-3.85610055961762e+000dB,-9.87759391750094e+001°)
2.88403150312656e+006	(-3.91984738880577e+000dB,-1.02840065213672e+002°)
2.95120922666634e+006	(-4.00735242487526e+000dB,-1.06974240931652e+002°)
3.01995172040196e+006	(-4.11964668263313e+000dB,-1.11163280318040e+002°)
3.09029543251354e+006	(-4.25738332630589e+000dB,-1.15390812486572e+002°)
3.16227766016832e+006	(-4.42080111419666e+000dB,-1.19639821328840e+002°)
3.23593656929623e+006	(-4.60971041516182e+000dB,-1.23893238278312e+002°)
3.31131121482585e+006	(-4.82350341508741e+000dB,-1.28134538912012e+002°)
3.38844156139197e+006	(-5.06118731339477e+000dB,-1.32348293525830e+002°)
3.46736850452526e+006	(-5.32143672613695e+000dB,-1.36520628828299e+002°)
3.54813389233569e+006	(-5.60265964522604e+000dB,-1.40639570837228e+002°)
3.63078054770095e+006	(-5.90307043414816e+000dB,-1.44695255017656e+002°)
3.71535229097166e+006	(-6.22076349436183e+000dB,-1.48680005429353e+002°)
3.80189396320555e+006	(-6.55378221508556e+000dB,-1.52588297494465e+002°)
3.89045144994274e+006	(-6.90017929428992e+000dB,-1.56416627419801e+002°)
3.98107170553490e+006	(-7.25806614227534e+000dB,-1.60163315015073e+002°)
4.07380277804106e+006	(-7.62565056841520e+000dB,-1.63828266306607e+002°)
4.16869383470328e+006	(-8.00126313110826e+000dB,-1.67412719151921e+002°)
4.26579518801585e+006	(-8.38337333393535e+000dB,-1.70918990315514e+002°)
4.36515832240158e+006	(-8.77059729424462e+000dB,-1.74350237282644e+002°)
4.46683592150955e+006	(-9.16169866000281e+000dB,-1.77710243249957e+002°)
4.57088189614867e+006	(-9.55558449117206e+000dB,1.78996770315961e+002°)
4.67735141287190e+006	(-9.95129763439532e+000dB,1.75766302253164e+002°)
4.78630092322630e+006	(-1.03480068705867e+001dB,1.72593702273508e+002°)
4.89778819368437e+006	(-1.07449958517752e+001dB,1.69474275746964e+002°)
5.01187233627263e+006	(-1.11416515962773e+001dB,1.66403365651431e+002°)
5.12861383991356e+006	(-1.15374530960315e+001dB,1.63376414911382e+002°)
5.24807460249763e+006	(-1.19319604127693e+001dB,1.60389012314757e+002°)
5.37031796370243e+006	(-1.23248045004413e+001dB,1.57436924976120e+002°)
5.49540873857615e+006	(-1.27156778860951e+001dB,1.54516119993252e+002°)
5.62341325190339e+006	(-1.31043262650370e+001dB,1.51622777584928e+002°)
5.75439937337146e+006	(-1.34905410128685e+001dB,1.48753297638893e+002°)
5.88843655355578e+006	(-1.38741525817557e+001dB,1.45904301264203e+002°)
6.02559586074347e+006	(-1.42550247264699e+001dB,1.43072628643137e+002°)
6.16595001861471e+006	(-1.46330494937096e+001dB,1.40255334219028e+002°)
6.30957344480182e+006	(-1.50081429030351e+001dB,1.37449680037778e+002°)
6.45654229034644e+006	(-1.53802412472117e+001dB,1.34653127879431e+002°)
6.60693448007584e+006	(-1.57492979422089e+001dB,1.31863330667895e+002°)
6.76082975391969e+006	(-1.61152808613740e+001dB,1.29078123527509e+002°)
6.91830970918924e+006	(-1.64781700935221e+001dB,1.26295514759592e+002°)
7.07945784384125e+006	(-1.68379560703044e+001dB,1.23513676936888e+002°)
7.24435960074977e+006	(-1.71946380138481e+001dB,1.20730938254649e+002°)
7.41310241300904e+006	(-1.75482226610733e+001dB,1.17945774231615e+002°)
7.58577575029170e+006	(-1.78987232261326e+001dB,1.15156799818752e+002°)
7.76247116628677e+006	(-1.82461585670239e+001dB,1.12362761947187e+002°)
7.94328234724267e+006	(-1.85905525265819e+001dB,1.09562532526626e+002°)
